year,locationabbr,locationdesc,geographiclevel,datasource,class,topic,data_value,data_value_unit,data_value_type,stratificationcategory1,stratification1,stratificationcategory2,stratification2,topicid,locationid,y_lat,x_lon,_dataset_id,_dataset_name,_extracted_at
2022,CA,San Luis Obispo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,166.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06079,35.388837572,-120.4001413,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564108
2022,CA,San Mateo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,152.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06081,37.424398447,-122.3221847,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564109
2022,CA,Santa Barbara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,197,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06083,34.671971443,-120.0128358,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564109
2022,CA,Santa Clara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,134.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06085,37.227319166,-121.6833781,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564110
2022,CA,Santa Cruz County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,141,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06087,37.054714207,-121.9847782,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564110
2022,CA,Shasta County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,276.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06089,40.758401377,-122.0363525,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564111
2022,CA,Sierra County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,245.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06091,39.577703488,-120.505323,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564111
2022,CA,Siskiyou County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,274.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06093,41.588407249,-122.5364982,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564112
2022,CA,Solano County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,180.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06095,38.289109691,-121.9126891,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564112
2022,CA,Sonoma County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,187.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06097,38.528152516,-122.8878053,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564113
2022,CA,Stanislaus County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,265.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06099,37.55507903,-120.9908905,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564113
2022,CA,Sutter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,220.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06101,39.033610224,-121.6882005,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564114
2022,CA,Tehama County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,256.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06103,40.119855412,-122.2248324,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564115
2022,CA,Trinity County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,225.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06105,40.647540812,-123.1040176,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564116
2022,CA,Tulare County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,276.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06107,36.220677241,-118.793141,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564116
2022,CA,Tuolumne County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,224.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06109,38.024700324,-119.9474287,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564117
2022,CA,Ventura County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,207.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06111,34.472179871,-119.0761089,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564117
2022,CA,Yolo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,187.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06113,38.686941022,-121.8973701,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564118
2022,CA,Yuba County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,235.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Female,Race/Ethnicity,Overall,T2,06115,39.267272227,-121.3410525,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564119
2022,CA,Alameda County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,244.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06001,37.642753818,-121.8775366,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564119
2022,CA,Alpine County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,274.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06003,38.594482709,-119.8169696,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564120
2022,CA,Amador County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,345,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06005,38.442106702,-120.6446715,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564120
2022,CA,Butte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,333.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06007,39.662149772,-121.5929039,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564120
2022,CA,Calaveras County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06009,38.201655431,-120.5447212,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564121
2022,CA,Colusa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,322.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06011,39.179136841,-122.2328096,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564121
2022,CA,Contra Costa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,238.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06013,37.913225034,-121.9118696,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564122
2022,CA,Del Norte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,320.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06015,41.740048676,-123.890022,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564122
2022,CA,El Dorado County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,274.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06017,38.775206297,-120.5175223,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564123
2022,CA,Fresno County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06019,36.754296703,-119.641139,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564124
2022,CA,Glenn County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,365.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06021,39.597036054,-122.3825248,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564124
2022,CA,Humboldt County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,347.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06023,40.698998284,-123.8637213,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564125
2022,CA,Imperial County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,416.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06025,33.039838029,-115.3663522,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564125
2022,CA,Inyo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,361.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06027,36.508506156,-117.4064861,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564126
2022,CA,Kern County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,481.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06029,35.345271442,-118.7305113,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564126
2022,CA,Kings County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,388.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06031,36.078519081,-119.803373,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564126
2022,CA,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,338,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06033,39.098129118,-122.746033,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564127
2022,CA,Lassen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,365.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06035,40.669358114,-120.5898736,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564127
2022,CA,Los Angeles County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,354.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06037,34.322099482,-118.2225598,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564128
2022,CA,Madera County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,387,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06039,37.21298745,-119.7460694,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564128
2022,CA,Marin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,188.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06041,38.073054486,-122.7202011,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564129
2022,CA,Mariposa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,381.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06043,37.575745088,-119.8981354,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564129
2022,CA,Mendocino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,305.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06045,39.437181089,-123.3787527,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564130
2022,CA,Merced County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,388.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06047,37.187026463,-120.7044101,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564130
2022,CA,Modoc County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,381.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06049,41.58434456,-120.7206443,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564131
2022,CA,Mono County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,236.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06051,37.933112503,-118.8836474,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564131
2022,CA,Monterey County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,244.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06053,36.21776001,-121.2285748,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564132
2022,CA,Napa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,301.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06055,38.507774224,-122.3274117,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564132
2022,CA,Nevada County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,277.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06057,39.296546085,-120.7594556,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564133
2022,CA,Orange County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,314.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06059,33.703985123,-117.7566693,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564133
2022,CA,Placer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,268.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06061,39.060267873,-120.7101907,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564134
2022,CA,Plumas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06063,40.002120628,-120.8386478,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564134
2022,CA,Riverside County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,401.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06065,33.744374763,-115.9941376,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564135
2022,CA,Sacramento County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,310.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06067,38.465506578,-121.3184265,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564135
2022,CA,San Benito County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,246.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06069,36.605841241,-121.061087,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564136
2022,CA,San Bernardino County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,485.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06071,34.843872591,-116.1759926,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564136
2022,CA,San Diego County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,279.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06073,33.036193658,-116.7386948,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564137
2022,CA,San Francisco County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,269.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06075,37.746700256,-122.4301026,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564137
2022,CA,San Joaquin County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,344.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06077,37.934684454,-121.2628075,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564138
2022,CA,San Luis Obispo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,235.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06079,35.388837572,-120.4001413,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564138
2022,CA,San Mateo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,226.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06081,37.424398447,-122.3221847,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564139
2022,CA,Santa Barbara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,277.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06083,34.671971443,-120.0128358,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564139
2022,CA,Santa Clara County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,232.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06085,37.227319166,-121.6833781,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564140
2022,CA,Santa Cruz County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,200.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",Sex,Overall,Race/Ethnicity,White,T2,06087,37.054714207,-121.9847782,th8y-thx5,heart_disease_mortality,2026-06-15T20:44:10.564140
